text,is_rumor,user.handle,created
"Reassuring &gt;MT“@LauraKHettiger: #Ferguson chief tells me he ""didn't know"" media was at @QuikTrip. #MikeBrown http://t.co/vOrc00ITW4”",0,WJohnson68,1408109599000.0
@LauraKHettiger It took him 30 minutes to figure out the media was at a place they've been staged all week? Wow.,0,SuperGrover57,1408113145000.0
"@LauraKHettiger @QuikTrip @KMOV huh? Wasn't it billed as a press conf? He looked so nervous, I thought he was going to have a heart attack.",0,chipgoines,1408114950000.0
@LauraKHettiger @billschwulst Jen if u want the truth about this disaster keep up with Laura. I follow both stations n find her to be 1/2,0,OldMan166,1408120767000.0
@JennyLane78 @LauraKHettiger @billschwulst 2/2 trustworthy honest n reports. She is objective. Never gives her opinion. Best 1 out there,0,OldMan166,1408120868000.0
"@Shirking_Violet @LauraKHettiger @QuikTrip @KMOV @jonswaine Now, there's an idea.",0,FrankNW,1408286745000.0
#Ferguson police once charged a man w/ destruction of property for bleeding on their uniforms: http://t.co/rkJjfC8U8t http://t.co/IuusEfLyvY,0,plussone,1408109197000.0
"This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson http://t.co/iSnkNpJdr5",0,KatieGonzalez12,1408109209000.0
"RT “@KatieGonzalez12: This @johnlegend exchange is definitely the best thing to come out of Twitter, ever. #Ferguson http://t.co/5KkYsltccL”",0,Jessdekkers,1408109947000.0
@KatieGonzalez12 @johnlegend DONT COME FOR JOHN LEGEND,0,LivinAliyahLoca,1408110751000.0
@KatieGonzalez12 @johnlegend @Eva4organizing #yesgawd,0,Margescharge,1408111610000.0
"@KatieGonzalez12 @johnlegend you need to check Jessie L. Williams TL. You will not be disappointed,",0,Legs_for_days,1408111891000.0
"""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."" http://t.co/337F1OD330",0,garyyounge,1408109622000.0
"""What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it."" http://t.co/337F1OD330",0,garyyounge,1408109622000.0
"Interesting piece from @garyyounge: ""What happened in #Ferguson illustrates America's racial narrative."" http://t.co/e5lafb2XlB”",0,havpost,1408109907000.0
@garyyounge It proves that people can generalize people by color on all sides. Lots of racism from ALL races involved.,0,sangrokito,1408111417000.0
Must read: @garyyounge: What happened in #Ferguson doesn't contradict America's racial narrative. It illustrates it. http://t.co/n8TDDuaI1K,0,NRozier,1408112738000.0
@garyyounge we need to stop playing this victimization angle! Organize &amp; mobilize we should know our history. Stop waiting 4 things 2 happen,0,SGT11TKD,1408195921000.0
"Brilliant MT “@garyyounge: ""#Ferguson doesn't contradict America's racial narrative. It illustrates it"" http://t.co/Ivvhle3Vs9”",0,greatgramsci,1408217174000.0
"After #Ferguson shooting, nearly half of Americans don’t believe in justice – poll http://t.co/oAz3qywdsV http://t.co/psxx3YvVlF",0,occupythemob,1408109757000.0
"After #Ferguson shooting, nearly half of Americans don’t believe in justice – poll http://t.co/oAz3qywdsV http://t.co/psxx3YvVlF",0,occupythemob,1408109757000.0
@occupythemob people around #FERGUSON keep strg #revolt!!!,0,brani_child,1408110068000.0
@occupythemob @rousseau_ist America has lost the moral right to tell the rest of the world how to run their affairs.,0,alouibrahim92,1408110224000.0
@occupythemob http://t.co/CRNwbaAlcs,0,kproductionel,1408110538000.0
@occupythemob most Americans have no idea what justice is. I've been an attorney 15 yrs and I'm still sketchy on its meaning,0,BrianBiscieglia,1408110539000.0
"@occupythemob Left wake up~  this is govt v ppl,just like IRS,EPA,DOJ.Stop expansion of govt",0,kate_svagdis,1408110699000.0
@occupythemob @Hatuxka If true that over 50% Americans do not believe in justice then it's a level worse than any past L/American country,0,Lacernman,1408110751000.0
@occupythemob Black Man Punches White Pregnant Woman In Brutal ‘Knockout Game’ Attack [VIDEO] WHERE'S THE OUTRAGE?  http://t.co/vQgnY1ZqRC,0,FightingForUSA,1408111340000.0
@occupythemob Black Man Punches White Pregnant Woman In Brutal ‘Knockout Game’ Attack [VIDEO] WHERE'S THE OUTRAGE?  http://t.co/vQgnY1ZqRC,0,FightingForUSA,1408111873000.0
@occupythemob FOLLOW ME..ILL FOLLOW BACK ASAP.. #promise (not spam)!,0,IAM_TYC,1408114070000.0
@occupythemob http://t.co/AiCVnkOgDS,0,kproductionel,1408115592000.0
"@occupythemob Don't need this  Shooting#JUSTICE don't trust#Look whats happening #Toyota Whistleblower?
Wheres JUSTICE Public SAFETY n Lives",0,04Francene,1408142551000.0
@occupythemob,0,TheRealJamesKen,1408147669000.0
@occupythemob notice their all gangstas on wellfare,0,vanders5522,1408151107000.0
@occupythemob @fuckthelites I believe money==justice. Does that count?,0,tommyunger,1408319369000.0
@occupythemob because they don't know the facts,0,ben24campbell,1408417293000.0
"Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/mrCwhINAXf #Ferguson",0,RapGenius,1408110033000.0
"Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/mrCwhINAXf #Ferguson",0,RapGenius,1408110033000.0
"“@RapGenius: Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/rNeiPJuD5d #Ferguson”
 👆",0,KitanOye,1408110079000.0
"“@RapGenius: Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/tJ1OxExLtD #Ferguson”",0,YQMyHitta,1408110222000.0
"“@RapGenius: Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/y26uelhw2D #Ferguson” @lordcoon_",0,FuckMarie,1408110225000.0
"“@RapGenius: Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/lcH84hdYI5 #Ferguson” bruh",0,Tumininu_,1408111000000.0
"“@RapGenius: Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/xvyJdMHMu2 #Ferguson” @Who_is_ABIV",0,WhatMykalaSays,1408111854000.0
"“@RapGenius: Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/C9BTOMXDU8 #Ferguson” the pain runs deep",0,YoungProduct32,1408112863000.0
@RapGenius @JColeNC FOLLOW ME..ILL FOLLOW BACK ASAP.. #promise (not spam)!,0,IAM_TYC,1408114050000.0
@FuckMarie @RapGenius @JColeNC HAHAHAHAHACI KNEW IT,0,lordcoon_,1408115312000.0
"“@RapGenius: Oh, this new @JColeNC is very emotional, I suggest you take a listen. http://t.co/LgZCibnGuY #Ferguson” I got chills.",0,Baaaby_B,1408118157000.0
@RapGenius K-Von - #DontShoot (Mike Brown Tribute) https://t.co/CmLw7aUIJF RT &amp; let's raise awareness!,0,kvon216,1408317531000.0
The #Ferguson Solution. My thoughts… http://t.co/7t2SafQeVs RT!,0,UncleRUSH,1408110094000.0
The #Ferguson Solution. My thoughts… http://t.co/7t2SafQeVs RT!,0,UncleRUSH,1408110094000.0
“@UncleRUSH: The #Ferguson Solution. My thoughts… http://t.co/0j0a9xVpc5 RT!”,0,xjle,1408110274000.0
@UncleRUSH http://t.co/LIA22rdCRG,0,kproductionel,1408110384000.0
@UncleRUSH need you as keynote speaker 4 fundraiser dinner/concert I'm doing. 80% goes to Michael browns family's &amp; 20% to church he went to,0,Bdiddy_0341,1408110395000.0
"@UncleRUSH plz dm good contact email before I have to ask the rabbi for a favor, haha!",0,Bdiddy_0341,1408110431000.0
@UncleRUSH is anybody watchin dis shit #Ferguson a robbery wft wht they gon come up wit next,0,knowl3dge22,1408110461000.0
"""@UncleRUSH: The #Ferguson Solution. My thoughts… http://t.co/nKWF9iGt7K RT!""",0,DerrickMingo,1408110683000.0
Agree the mentality must change first--&gt;@UncleRUSH: The #Ferguson Solution. My thoughts… http://t.co/Opedi1225O RT!,0,KiaBarbee,1408110710000.0
"@UncleRUSH IF a cop stands by and watches another cop violate someone there is NO ""GOOD"" cop...",0,EBZAR,1408110722000.0
"@KiaBarbee: Agree, the mentality must change first--&gt;@UncleRUSH: The #Ferguson Solution. My thoughts… http://t.co/1XJaAX0W7A RT!",0,elmhurstent,1408110761000.0
@UncleRUSH in most situation...it's more like the fox watching the hen house.. it gives you that sense.,0,DwannerEve,1408111603000.0
"“@UncleRUSH: The #Ferguson Solution. My thoughts… http://t.co/HvtveGdOiu RT!” READ THIS, ITS AMAZING!",0,Laurenlindy21,1408112188000.0
@UncleRUSH FOLLOW ME..ILL FOLLOW BACK ASAP.. #promise (not spam)!,0,IAM_TYC,1408114029000.0
@UncleRUSH http://t.co/n5lc00YhR8,0,djbiggzpro1,1408118225000.0
@UncleRUSH DOWNLOAD #TURNTABLES https://t.co/Pmg1Ev25hs ft. #Kareem #JayElectronica #Producer #Follow Me @DesFly,0,TLeeMusic504,1408118839000.0
@UncleRUSH Ferguson problem details:  http://t.co/zNmETKVPPF,0,phonsoivy,1408128297000.0
@UncleRUSH https://t.co/MCqBwLYTv2,0,AgenerationXer,1408129820000.0
"#Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson
#stl #MichaelBrown",0,FOX2now,1408110378000.0
"“@FOX2now: #Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson
#stl #MichaelBrown”",0,_presidentKEN,1408110457000.0
"RT “@FOX2now: #Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson
#stl #MichaelBrown”",0,MJCANDANCE,1408110619000.0
"“@FOX2now: #Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson
#stl #MichaelBrown”",0,DivaDaDoc,1408110645000.0
"Way to go, #Anonymous. RT @FOX2now: #Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson
#stl #MichaelBrown",0,ervinTE,1408110669000.0
"They obviously don't care about his life

 “@FOX2now: #Ferguson police name the officer who shot #MikeBrown. He is Darren Wilson
#stl”",0,ODonFashion,1408110793000.0
@kelc124 @FOX2now Heyo! Transparency! I can dig it.,0,JocoGent,1408110914000.0
#Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.,0,stltoday,1408110380000.0
#Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.,0,stltoday,1408110380000.0
RT “@stltoday: #Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.”,0,TheRyanSit,1408110429000.0
RT @stltoday: #Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.,0,RyanHeisinger,1408110855000.0
“@stltoday: #Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.”,0,AkiGledovic,1408110968000.0
“@stltoday: #Ferguson police ID officer who shot and killed #MikeBrown as Darren Wilson.”🔫🔫,0,Mastermind_Kfed,1408111122000.0
@stltoday Shit just got real for him lol,0,Brett_og_Favre,1408114997000.0
@Brett_og_Favre @stltoday Yes it did...,0,TheRiotTattoo,1408122684000.0
"#Ferguson, Mo., police identify Darren Wilson as the officer who killed Michael Brown last week.",0,alanblinder,1408110397000.0
@alanblinder @nytimes no medals for Darren then .,0,Spikelinn,1408110670000.0
". @alanblinder  charge w murder, #2nd degree, never work on a police force again . Investigate every officer on that force. Federal takeover",0,AndyRose12,1408110710000.0
"@phaedruscj The identity of the shooter isn't in question. ""Alleged"" would be used in referencing a possible crime",0,TCJShermanSmith,1408111297000.0
@alanblinder You guys reported 18 days ago yesterday.,0,eChadbourne,1408111317000.0
"@phaedruscj It's tricky business. Throwing ""allegedly"" into a phrase doesn't really protect us, anyway ...",0,TCJShermanSmith,1408111685000.0
@phaedruscj Better to say so-and-so accuses so-and-so of doing something than to say so-and-so allegedly did something,0,TCJShermanSmith,1408111740000.0
"@phaedruscj Also why you commonly see us say someone is arrested ""in connection with"" a crime than to say they were arrested for the crime",0,TCJShermanSmith,1408111810000.0
"“@alanblinder: #Ferguson, Mo., police identify Darren Wilson as the officer who killed Michael Brown last week.” @GermanC90 @luisred",0,yoyeska,1408111861000.0
@alanblinder @nytimes,0,shubh1,1408112353000.0
".@alanblinder @nytimes I knew it was him all along! Well, it's been fun. #caseclosed #showsover #Ferguson",0,ColdCoxxx,1408112703000.0
@alanblinder @nytimes Michael Brown also identified as a person who was involved in a 'strong armed robbery' before the encounter.,0,AD_No3,1408115892000.0
@yoyeska I think at this point its useless to know his name. Things might b worse Cuz of the animosity against cops RN. Too much speculation,0,luisred,1408119659000.0
@luisred I was just sharing cause what I posted before was wrong. Although that guy is a racist Ferguson PO.,0,yoyeska,1408120302000.0
The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson. He has been on the police force for 6 years.,0,MichaelSkolnik,1408110406000.0
The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson. He has been on the police force for 6 years.,0,MichaelSkolnik,1408110406000.0
"“@MichaelSkolnik: The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson. He has been on the police force for 6yrs""",0,Juan_Correy,1408110443000.0
He's black? RT@MichaelSkolnik: The name of the #Ferguson police officer who killed #MikeBrown is Darren Wilson.,0,sjs856,1408110496000.0
"@MichaelSkolnik Has he ever had ""tangles"" with his co workers, ie ""the police?""  Was he a heavy drinker or pot user?",0,d_m_elms,1408110525000.0
@MichaelSkolnik does it make you feel better now knowing the name??????,0,MogelAU,1408110542000.0
@sjs856 @MichaelSkolnik Does he matter what color he is. HE shot an unarmed kid and this is the culture of the police department!,0,RobynIsMyGal,1408110564000.0
@MichaelSkolnik but what are the exact details of the altercation? I'm afraid a lot of people are gonna target Wilson now... stupid ppl...,0,johnnygresh92,1408110574000.0
@MichaelSkolnik @BigBoi is he the actual shooter or the person chosen 2 take the fall? How many days have they had to get their story str8?,0,OdetteXyz,1408110648000.0
"@RobynIsMyGal yeah it matters. If black, completely destroys ""racism"" aspect",0,sjs856,1408110667000.0
@sjs856 I havent been looking at the racist aspect of it from the shooter but from the whole department instead! So his color doesnt matter,0,RobynIsMyGal,1408110818000.0
@johnnygresh92 @MichaelSkolnik should answer your question. http://t.co/5mv9KcJvh9,0,pawpawbro,1408111172000.0
@RobynIsMyGal His color matters to the people in Ferguson,0,sjs856,1408111549000.0
@sjs856 ok... BTW just realise I watch you on yb and on fb,0,RobynIsMyGal,1408111612000.0
@pawpawbro @johnnygresh92 @MichaelSkolnik multiple times?! That's too much. I can understand that the cop feared for his life but DAMN,0,johnnygresh92,1408112552000.0
@pawpawbro @johnnygresh92 @MichaelSkolnik thanks for sharing that! It's still an unfortunate tragedy no matter how u look at it!,0,johnnygresh92,1408112586000.0
@sjs856 what an ignorant statement.,0,Tony_Rock01,1408112673000.0
@johnnygresh92 yes. It is a tragedy. You're welcome btw!,0,pawpawbro,1408112709000.0
"@Tony_Rock01 you know neither the definition nor the proper context for the word ""ignorant"". Don't speak to me about MY culture",0,sjs856,1408113359000.0
@MichaelSkolnik ozboz  ia,0,snesfisoh9,1408113649000.0
JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/jeslX6oceR,0,NBCNews,1408110418000.0
JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/jeslX6oceR,0,NBCNews,1408110418000.0
RT @NBCNews: JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/Tvz6xEiHsu,0,DavidSouthFla,1408110446000.0
JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/XrvsDmqXkl via @NBCNews,0,JMichaelsNews,1408110487000.0
RT “@NBCNews: JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/KSmmCnKXij”,0,ElizabethNBC6,1408110504000.0
@NBCNews And let the clock begin until Darren Wilson is killed by Ferguson citizens.,0,Wolfiemann,1408110557000.0
@NBCNews Servers are overloaded or your feed just keeps cutting out online.,0,RobertKellar1,1408110615000.0
“@NBCNews: JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/i5ImuXL7Us”,0,TThompsonTV,1408110648000.0
@NBCNews Now what?,0,LanceWinter,1408110807000.0
"RT ""@NBCNews: JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/I2sWXOQG5L”",0,NicoleJacobsTV,1408110921000.0
RT @NBCNews: JUST IN: #Ferguson police chief identifies cop who shot Michael Brown as Darren Wilson http://t.co/AsekISFSz3,0,CollinsNews,1408110931000.0
@NBCNews shh hhhhhi&gt; im http://t.co/gF5RvImwct,0,ririwildchild,1408111245000.0
