coordinates,created,favorite_count,has_url,hashtags_count,id,in_reply_id,in_reply_user,is_rumor,is_source_tweet,lang,mentions_count,retweet_count,retweeted,symbols_count,text,thread,tweet_length,urls_count,user.followers_count,user.friends_count,user.tweets_count
,Wed Oct 22 15:06:06 +0000 2014,0,False,2,524939760067170305,524935085863481344,,True,False,en,1,0,False,0,!!!! “@CBCAlerts: Witnesses say several dozen shots fired inside Parliament after Canadian soldier shot at War Memorial. #Ottawa #cdnpoli”,524935085863481344,138,0,2205,389,1122
,Wed Oct 22 15:13:40 +0000 2014,0,False,0,524941664516055040,524937527804051457,,True,False,en,2,0,False,0,"@trevorjkramer @CBCAlerts if you read about the ceremonial guard, typically these aren't loaded bec public inspection of the gun is common",524935085863481344,138,0,320,1212,2169
,Wed Oct 22 15:16:32 +0000 2014,0,False,0,524942384720007169,524937527804051457,,True,False,en,2,0,False,0,@trevorjkramer @CBCAlerts regardless. .it's tragic :( my hometown will be forever changed,524935085863481344,89,0,320,1212,2169
"{'coordinates': [-123.12375768, 49.27269719], 'type': 'Point'}",Wed Oct 22 15:17:10 +0000 2014,0,False,0,524942546393243648,524942384720007169,,True,False,en,2,0,False,0,"That isn't in question, @cfitzge @CBCAlerts",524935085863481344,43,0,1851,728,4076
,Wed Oct 22 14:48:03 +0000 2014,35,False,2,524935216134369281,,,True,True,en,0,246,False,0,Witnesses say several dozen shots fired inside Parliament buildings after Canadian soldier shot at nearby War Memorial. #cbcOTT #OTTnews,524935216134369281,136,0,66720,296,38424
,Wed Oct 22 14:54:33 +0000 2014,0,False,0,524936855067033600,524935216134369281,,True,False,ht,1,0,False,0,@CBCOttawa several dozen?,524935216134369281,25,0,191,285,1285
,Wed Oct 22 14:59:43 +0000 2014,0,False,1,524938153430646784,524935216134369281,,True,False,en,1,0,False,0,"@CBCOttawa I hope these idiots know they are the people who should be frightened. We're just angry, and they will pay!#Canadian",524935216134369281,127,0,103,545,146
,Wed Oct 22 15:03:42 +0000 2014,0,False,0,524939157102424064,524935216134369281,,True,False,en,2,0,False,0,@CBCOttawa @Raffi_RC do we have status of victim?,524935216134369281,49,0,57,166,2840
,Wed Oct 22 14:48:10 +0000 2014,15,True,0,524935246647926784,,,True,True,en,0,115,False,0,"Shots were fired at Canada's national war memorial in Ottawa and a ceremonial guard was shot, police say. http://t.co/9KkQ1apxxW",524935246647926784,128,1,5191021,952,96163
,Wed Oct 22 14:54:17 +0000 2014,0,False,0,524936786665938944,524935246647926784,,True,False,en,1,0,False,0,@WSJ always bad news and not any good news unfortunately,524935246647926784,56,0,2303,47,1069
,Wed Oct 22 15:00:46 +0000 2014,0,False,0,524938417818578944,524935246647926784,,True,False,en,2,0,False,0,@WSJ @macdonaldajm Canada has been to war..?,524935246647926784,44,0,400,290,7649
,Wed Oct 22 16:02:33 +0000 2014,0,False,0,524953964702625793,524935246647926784,,True,False,en,1,0,False,0,@WSJ You have to ask yourself. How does someone get past the front doors of Parliament with a rifle? Where was the security?,524935246647926784,124,0,299,636,3401
,Wed Oct 22 17:22:24 +0000 2014,0,False,0,524974063140106241,524935246647926784,,True,False,en,1,0,False,0,@WSJ Thought and prayers for everyone over there with high hopes that everyone is alright,524935246647926784,89,0,22,87,324
,Wed Oct 22 14:48:33 +0000 2014,49,False,0,524935345998422016,,,True,True,en,1,181,False,0,Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http://t.co/bEFu7HisyW (@dmatthewmillar pic),524935345998422016,124,0,197884,502,19353
,Wed Oct 22 14:49:25 +0000 2014,0,False,0,524935561950560256,524935345998422016,,True,False,en,2,1,False,0,"Wait, wat? Canada?  Must be an American tourist! @PzFeed @dmatthewmillar",524935345998422016,72,0,1166,865,90388
,Wed Oct 22 14:49:46 +0000 2014,1,False,0,524935649124966400,524935345998422016,,True,False,en,2,0,False,0,@PzFeed @dmatthewmillar Please don't tweet police positions at this time.,524935345998422016,73,0,428,449,10658
,Wed Oct 22 14:51:12 +0000 2014,0,False,0,524936012141981697,524935345998422016,,True,False,en,1,2,False,0,New Canadian reality. “@PzFeed: Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http://t.co/cI2fY8qQar”,524935345998422016,135,0,710,1760,8711
,Wed Oct 22 14:52:30 +0000 2014,0,False,0,524936336307138560,524935345998422016,,True,False,en,2,0,False,0,@PzFeed @dmatthewmillar DO NOT tweet locations of police officers! Your compromising security!,524935345998422016,94,0,413,1921,6892
,Wed Oct 22 14:52:57 +0000 2014,0,False,0,524936453105922049,524935345998422016,,True,False,en,2,1,False,0,Dope “@PzFeed: Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http://t.co/Up8woGPh5A (@dmatthewmillar pic)”,524935345998422016,140,0,495,346,20627
,Wed Oct 22 14:54:36 +0000 2014,0,False,0,524936867956142080,524936012141981697,,True,False,en,2,0,False,0,@MapleLeafsHH @PzFeed Harper's justification for increasing military spending :(,524935345998422016,80,0,336,1262,11423
,Wed Oct 22 14:56:26 +0000 2014,0,False,0,524937327047901184,524935345998422016,,True,False,en,2,0,False,0,"“@PzFeed: Snipers now on top of Ottawa's National Art Gallery after gunfire at parliament http://t.co/lTBXjXX92q (@dmatthewmillar pic)""",524935345998422016,135,0,143,137,3633
,Wed Oct 22 14:58:20 +0000 2014,0,False,0,524937807702528001,524935345998422016,,True,False,en,2,0,False,0,"@PzFeed @dmatthewmillar stop tweeting positions, how ab a little thing called opsec to help members end this",524935345998422016,108,0,45,185,1199
,Wed Oct 22 15:25:00 +0000 2014,0,False,0,524944515355115520,524935345998422016,,True,False,und,2,0,False,0,@PzFeed @xinfamousjoe,524935345998422016,21,0,149,166,1274
,Wed Oct 22 15:31:07 +0000 2014,0,False,0,524946058196303872,524935345998422016,,True,False,en,3,0,False,0,@PzFeed @AaronWorthing @dmatthewmillar isn't a glass roof a really dumb place to hang out if you're worried about gunfire?,524935345998422016,122,0,119,242,5299
,Wed Oct 22 15:36:22 +0000 2014,0,False,0,524947378764521472,524947263651852288,,True,False,fr,3,0,False,0,@PzFeed @postedeveille @dmatthewmillar DÉPORTÉ LES TOUS!,524935345998422016,56,0,327,383,24451
,Wed Oct 22 14:49:07 +0000 2014,11,False,0,524935485370929152,,,True,True,en,0,116,False,0,Shooting in Canadian parliament comes day after ISIS-inspired radical drove in2 Canadian soldier. Also reports of shooting at War memorial/1,524935485370929152,140,0,8924,1319,6888
,Wed Oct 22 14:50:00 +0000 2014,0,False,0,524935708814086144,524935485370929152,,True,False,en,2,0,False,0,@rcallimachi @ummsalama15_ what's a radical,524935485370929152,43,0,1602,389,4690
,Wed Oct 22 14:50:31 +0000 2014,0,True,0,524935836899766272,524935485370929152,,True,False,en,2,0,False,0,@rcallimachi @Sophia_MJones CBC is running a live blog and tweet thing here on the shootings: http://t.co/M4Ul1K8vzI,524935485370929152,116,1,709,589,51083
,Wed Oct 22 14:50:55 +0000 2014,1,False,0,524935938284486656,524935708814086144,,True,False,en,2,0,False,0,@Ahmed__Hussain_ @ummsalama15_ One definition? A person that thinks its ok to decapitate innocent journalists / aid workers,524935485370929152,123,0,8979,1323,7110
,Wed Oct 22 14:51:46 +0000 2014,0,False,0,524936152902811648,524935938284486656,,True,False,en,2,0,False,0,@rcallimachi @ummsalama15_ is that radical?,524935485370929152,43,0,1602,389,4690
,Wed Oct 22 14:52:01 +0000 2014,0,False,0,524936215637000192,524935485370929152,,True,False,en,1,0,False,0,"@rcallimachi Cue the ""we won't be cowed by such dastardly acts"" speechs. *yawn*",524935485370929152,79,0,678,463,22532
,Wed Oct 22 14:52:13 +0000 2014,0,False,0,524936266517733376,524935485370929152,,True,False,en,2,0,False,0,@rcallimachi @Sophia_MJones People R radicalising because their democracy is being radicalised by Elite.,524935485370929152,104,0,1381,1949,85736
,Wed Oct 22 14:52:38 +0000 2014,0,False,0,524936372889853952,524935938284486656,,True,False,en,2,1,False,0,@rcallimachi @ummsalama15_ how about dropping bombs on Muslims all over the world.  Not radical.,524935485370929152,96,0,1602,389,4690
,Wed Oct 22 14:53:37 +0000 2014,0,False,0,524936619879849985,524935938284486656,,True,False,en,2,0,False,0,"@rcallimachi @ummsalama15_ journalists are not innocent, hence the media blackout against IS by US. Journalism is a crime",524935485370929152,121,0,1602,389,4690
,Wed Oct 22 14:56:26 +0000 2014,2,False,0,524937325932212224,524936619879849985,,True,False,en,2,0,False,0,@Ahmed__Hussain_ @ummsalama15_ There is no media blackout against IS in the US. Please open a newspaper for a change.,524935485370929152,117,0,8979,1323,7110
,Wed Oct 22 14:56:49 +0000 2014,0,False,0,524937423420411904,524935938284486656,,True,False,en,3,0,False,0,@rcallimachi @Ahmed__Hussain_ @ummsalama15_ true BUT what about the one who presses the missile button knowing innocents will be slaughters?,524935485370929152,140,0,139,332,94
,Wed Oct 22 14:57:20 +0000 2014,1,False,0,524937553393512448,524936147878019072,,True,False,en,3,0,False,0,"@Eren__Jeager @Ahmed__Hussain_ @ummsalama15_ Foley, Sotloff, Haines, Henning etc are not enemy combatants. Their only weapon was a pen.",524935485370929152,135,0,8979,1323,7110
,Wed Oct 22 14:57:43 +0000 2014,0,False,0,524937651229822976,524937325932212224,,True,False,en,2,0,False,0,@rcallimachi @ummsalama15_ news reported by IS journalists dipstick,524935485370929152,67,0,1602,389,4690
,Wed Oct 22 14:58:55 +0000 2014,2,False,0,524937953148403713,524937651229822976,,True,False,en,2,1,False,0,"@Ahmed__Hussain_ @ummsalama15_ To be a journalist, you have to have worked in the profession &amp; abide by its rules. Not just spew propaganda",524935485370929152,143,0,8979,1323,7110
,Wed Oct 22 14:59:03 +0000 2014,0,False,0,524937985192886273,524937553393512448,,True,False,en,3,0,False,0,"@rcallimachi @Eren__Jeager @ummsalama15_ you agree then, journalism is a war crime.. Thanks for agreeing",524935485370929152,104,0,1602,389,4690
,Wed Oct 22 14:59:31 +0000 2014,0,False,0,524938104327905280,524937953148403713,,True,False,en,2,0,False,0,"@rcallimachi @ummsalama15_ sure, yiu just need to work for a jew",524935485370929152,64,0,1602,389,4690
,Wed Oct 22 14:59:46 +0000 2014,0,False,0,524938166688841730,524937985192886273,,True,False,en,3,0,False,0,@Ahmed__Hussain_ @Eren__Jeager @ummsalama15_ Nope. Never agreed with you.,524935485370929152,73,0,8979,1323,7111
,Wed Oct 22 15:00:45 +0000 2014,0,False,0,524938416086347776,524937953148403713,,True,False,en,2,0,False,0,@rcallimachi @ummsalama15_ Any intelligent individual can understand your bullshit and where you're loyalty lies. It ain't rocket science,524935485370929152,137,0,1608,397,4712
,Wed Oct 22 15:01:21 +0000 2014,0,False,0,524938564866682880,524938104327905280,,True,False,en,2,0,False,0,@Ahmed__Hussain_ @ummsalama15_ Some media owned by Jews. Some by Christians. Many by Muslims. You just have 2 have actually worked,524935485370929152,130,0,9238,1324,7136
,Wed Oct 22 15:02:29 +0000 2014,0,False,0,524938851622854657,524938564866682880,,True,False,en,2,0,False,0,@rcallimachi @ummsalama15_ work for a liberal secular or state news company. Great,524935485370929152,82,0,1608,397,4712
,Wed Oct 22 14:49:31 +0000 2014,5,False,1,524935586025861121,,,True,True,en,0,105,False,0,Witnesses say as many as 50 shots fired at Parliament Hill. Gunfire reported within the Parliament building. #ottawa http://t.co/HGevLjele0,524935586025861121,139,0,22388,222,34127
,Wed Oct 22 14:51:58 +0000 2014,0,False,0,524936204727615489,524935586025861121,,True,False,no,2,0,False,0,@YahooCanadaNews @Piet_Heyn godverdomme !!!,524935586025861121,43,0,656,1577,1199
,Wed Oct 22 15:14:44 +0000 2014,0,False,0,524941933916217344,524935586025861121,,True,False,en,2,0,False,0,"@YahooCanadaNews @DANEgerus Good luck Canada, stop them!",524935586025861121,56,0,574,1580,13488
,Wed Oct 22 15:17:58 +0000 2014,1,False,0,524942748567502848,524935586025861121,,True,False,en,2,0,False,0,@YahooCanadaNews @MaddieDiMuccio Sad this had to happen before many naive people were prepared to accept Canada is vulnerable to terror,524935586025861121,135,0,370,68,3308
,Wed Oct 22 15:19:43 +0000 2014,0,False,0,524943189116190720,524942748567502848,,True,False,en,3,0,False,0,@YahooCanadaNews @MaddieDiMuccio Perhaps @JustinTrudeau will NOW understand food parcels and blankets will not help,524935586025861121,115,0,370,68,3308
,Wed Oct 22 15:53:42 +0000 2014,0,False,0,524951740123459584,524935586025861121,,True,False,en,2,0,False,0,@YahooCanadaNews @MaddieDiMuccio High time to take serious action!!!,524935586025861121,68,0,89,106,3730
,Wed Oct 22 14:49:42 +0000 2014,16,True,0,524935633463037953,,,True,True,en,0,109,False,0,"OTTAWA SHOOTING
- Soldier shot at memorial
- Parliament Hill on lockdown
- Harper, Mulcair, Trudeau, safe
http://t.co/rrG871HBGv",524935633463037953,128,1,117493,2811,113652
,Wed Oct 22 14:54:10 +0000 2014,0,False,0,524936755989217281,524935633463037953,,True,False,en,1,0,False,0,@HuffPostCanada That's great. The important question is how is the soldier?,524935633463037953,75,0,726,1025,1969
,Wed Oct 22 14:55:24 +0000 2014,0,True,0,524937069445918720,524935633463037953,,True,False,en,1,0,False,0,@HuffPostCanada My twitter app shwos Ottawa shotting http://t.co/VlcPC99uBJ,524935633463037953,75,1,1743,1997,91467
,Wed Oct 22 14:50:12 +0000 2014,18,False,1,524935758143324160,,,True,True,en,0,107,False,0,Update: Reuters reports a witness who says police chased a suspect into Candian parliament in #Ottawa &amp; then heard 30 shots fired inside,524935758143324160,140,0,1308863,6,26300
,Wed Oct 22 14:51:00 +0000 2014,1,False,0,524935960065495040,524935758143324160,,True,False,en,1,0,False,0,@SkyNewsBreak only 30....,524935758143324160,25,0,38,126,664
,Wed Oct 22 14:57:17 +0000 2014,1,False,0,524937541435551745,524935758143324160,,True,False,en,1,1,False,0,"@SkyNewsBreak shouts of ""I'm not your buddy,guy !"" Were heard",524935758143324160,61,0,185,336,2376
,Wed Oct 22 15:01:42 +0000 2014,0,True,0,524938653173547008,524935758143324160,,True,False,en,1,0,False,0,"@SkyNewsBreak  
better updates here http://t.co/s7O7kPgd5i",524935758143324160,58,1,1313,1511,14293
,Wed Oct 22 15:11:07 +0000 2014,0,False,0,524941024796631040,524935758143324160,,True,False,en,1,0,False,0,@SkyNewsBreak bit weird  a witness counting the shots and being specific with that number. Most people would be hiding for cover? Hmmmm?,524935758143324160,136,0,204,428,7071
,Wed Oct 22 14:50:14 +0000 2014,40,True,1,524935769614331904,,,True,True,en,0,163,False,0,UPDATE: Reports of gunfire inside the halls of the Canadian Parliament building in #Ottawa: http://t.co/tjycT5YQcv,524935769614331904,114,1,4423086,383,184281
,Wed Oct 22 14:50:39 +0000 2014,0,False,0,524935872941395968,524935769614331904,,True,False,en,1,0,False,0,@FoxNews shooter inside was killed. More than 10 shots were fired.,524935769614331904,66,0,291,260,1486
,Wed Oct 22 14:50:56 +0000 2014,1,False,0,524935943560888320,524935769614331904,,True,False,en,1,0,False,0,@FoxNews possibility if three shooters.,524935769614331904,39,0,291,260,1486
,Wed Oct 22 14:51:35 +0000 2014,0,False,0,524936107532619778,524935769614331904,,True,False,en,1,0,False,0,@FoxNews 30 - 50 shots fired in the Parliament of Canada,524935769614331904,56,0,118,358,1808
,Wed Oct 22 14:51:52 +0000 2014,0,False,0,524936179855425537,524935769614331904,,True,False,en,2,0,False,0,@FoxNews @Wetaskijen one shooter dead one still on the loose according to police.,524935769614331904,81,0,773,1976,12163
,Wed Oct 22 14:52:13 +0000 2014,0,True,0,524936267021045760,524935769614331904,,True,False,en,1,0,False,0,@FoxNews Get the top rated necklaces here!! Check em out here --&gt; http://t.co/AMv5X4cQKn,524935769614331904,91,1,22,41,1688
,Wed Oct 22 14:53:11 +0000 2014,1,False,0,524936508680445953,524935769614331904,,True,False,en,1,1,False,0,@FoxNews How can that be isn't Canada a 'gun free zone' pretty much everywhere?,524935769614331904,79,0,846,930,5468
,Wed Oct 22 15:00:29 +0000 2014,0,False,0,524938345261318144,524935769614331904,,True,False,en,1,0,False,0,@FoxNews They obviously forgot to read the 'No Guns Allowed' sign,524935769614331904,65,0,33,137,778
,Wed Oct 22 15:00:50 +0000 2014,0,True,1,524938436344811520,524935769614331904,,True,False,en,2,1,False,0,“@FoxNews: UPDATE: Reports of gunfire inside halls of the Canadian Parliament building in #Ottawa: http://t.co/H2ZckFMY3q” @ImitationJordan,524935769614331904,139,1,15032,15168,31041
,Wed Oct 22 15:10:28 +0000 2014,1,False,2,524940857741291520,524938436344811520,,True,False,en,4,1,False,0,"@rickswift @tahDeetz @FoxNews @ImitationJordan Another attack focused on #Military, inspired by #ISIS directive 2 followers?",524935769614331904,124,0,3158,2342,22106
,Wed Oct 22 15:16:15 +0000 2014,0,False,0,524942313454567424,524940857741291520,,True,False,en,1,0,False,0,@retakethestate could be...,524935769614331904,27,0,15032,15168,31041
,Wed Oct 22 15:20:20 +0000 2014,0,False,0,524943343533715456,524935769614331904,,True,False,en,1,0,False,0,"@FoxNews 

Why do we tell the public about underground tunnels and where they lead!?",524935769614331904,84,0,18,40,8
,Wed Oct 22 15:32:18 +0000 2014,0,False,1,524946354100264961,524935769614331904,,True,False,en,1,0,False,0,"@FoxNews #Ottawa A very serious security matter. Whoever is the culprit, should be nabbed quickly. Pl see whether it's a terrorist attack?",524935769614331904,138,0,48,286,624
